SN,Area,Perimeter,Major_Axis_Length,Norm_Major_Axis,Minor_Axis_Length,Norm_Minor_Axis,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Binned_Roundness,Aspect_Ration,Compactness,Class,Bi-level Class
332756,74883,1069.277,432.0275,-0.43698822,221.9099,0.453887568,75559,308.7782,0.858,0.9911,0.7382,0.823,0.8,1.9469,0.7147,Ürgüp Sivrisi,-1
332758,68526,1051.861,434.7539,-0.388506565,201.582,0.321584263,69134,295.3811,0.886,0.9912,0.6524,0.7783,0.8,2.1567,0.6794,Ürgüp Sivrisi,-1
332759,88390,1237.595,527.5077,1.260869072,214.0603,0.402798768,89081,335.4723,0.914,0.9922,0.625,0.7252,0.7,2.4643,0.636,Ürgüp Sivrisi,-1
332762,98748,1334.828,567.0899,1.964731515,223.1156,0.461734817,99592,354.5841,0.9194,0.9915,0.5283,0.6964,0.7,2.5417,0.6253,Ürgüp Sivrisi,-1
332764,75848,1073.301,431.1936,-0.451816877,224.8681,0.473140891,76621,310.7614,0.8533,0.9899,0.6826,0.8274,0.8,1.9175,0.7207,Ürgüp Sivrisi,-1
332766,84407,1175.982,495.973,0.700109665,217.0732,0.422408104,84988,327.8267,0.8991,0.9932,0.662,0.767,0.8,2.2848,0.661,Ürgüp Sivrisi,-1
332770,71379,1112.928,411.6989,-0.798477426,222.1231,0.455275171,72534,301.4674,0.842,0.9841,0.6977,0.7242,0.7,1.8535,0.7323,Ürgüp Sivrisi,-1
332772,108264,1284.454,519.1311,1.111913881,266.3012,0.742806526,108964,371.2762,0.8584,0.9936,0.6732,0.8246,0.8,1.9494,0.7152,Ürgüp Sivrisi,-1
332776,67762,1135.367,506.0381,0.879090264,172.8806,0.134782377,68540,293.7299,0.9398,0.9886,0.7775,0.6606,0.7,2.9271,0.5805,Ürgüp Sivrisi,-1
332779,80991,1146.528,476.0073,0.345073654,217.9097,0.42785243,81621,321.1245,0.8891,0.9923,0.7225,0.7742,0.8,2.1844,0.6746,Ürgüp Sivrisi,-1
332782,73320,1082.988,447.8136,-0.156275098,209.463,0.372877429,74067,305.5387,0.8839,0.9899,0.5872,0.7856,0.8,2.1379,0.6823,Ürgüp Sivrisi,-1
332786,64787,1056.788,444.2776,-0.219153301,185.9116,0.219594106,65556,287.2096,0.9082,0.9883,0.5494,0.729,0.7,2.3897,0.6465,Ürgüp Sivrisi,-1
332789,72824,1143.769,493.4279,0.65485194,189.1745,0.240830557,73862,304.5035,0.9236,0.9859,0.6136,0.6995,0.7,2.6083,0.6171,Ürgüp Sivrisi,-1
332792,64338,999.813,365.2963,-1.62362225,227.7601,0.491963355,65554,286.2127,0.7818,0.9815,0.761,0.8088,0.8,1.6039,0.7835,Ürgüp Sivrisi,-1
332795,90412,1239.673,523.8273,1.195423105,221.1662,0.449047227,91379,339.2877,0.9065,0.9894,0.7403,0.7393,0.7,2.3685,0.6477,Ürgüp Sivrisi,-1
332797,75494,1200.599,535.5717,1.404265516,179.7864,0.179728493,76136,310.0354,0.942,0.9916,0.7769,0.6582,0.7,2.9789,0.5789,Ürgüp Sivrisi,-1
332800,73944,1106.772,460.6736,0.072405244,204.9183,0.343298435,74709,306.8362,0.8956,0.9898,0.718,0.7586,0.8,2.2481,0.6661,Ürgüp Sivrisi,-1
332803,81185,1155.989,486.2447,0.527118143,213.2905,0.397788556,81776,321.5089,0.8987,0.9928,0.744,0.7634,0.8,2.2797,0.6612,Ürgüp Sivrisi,-1
332807,71301,1063.55,435.476,-0.375665968,209.8068,0.375115037,72045,301.3026,0.8763,0.9897,0.6796,0.7921,0.8,2.0756,0.6919,Ürgüp Sivrisi,-1
332809,104566,1400.499,613.415,2.788498211,219.4158,0.43765482,105550,364.8802,0.9338,0.9907,0.7624,0.6699,0.7,2.7957,0.5948,Ürgüp Sivrisi,-1
332811,86092,1218.625,520.3164,1.132991238,211.0954,0.383501837,86861,331.0827,0.914,0.9911,0.7465,0.7285,0.7,2.4648,0.6363,Ürgüp Sivrisi,-1
332814,107364,1313.814,544.6092,1.564973027,251.7529,0.648119511,108062,369.7298,0.8867,0.9935,0.6605,0.7816,0.8,2.1633,0.6789,Ürgüp Sivrisi,-1
332817,65347,1061.524,454.2594,-0.041653967,183.4582,0.203626253,65929,288.4482,0.9148,0.9912,0.7599,0.7287,0.7,2.4761,0.635,Ürgüp Sivrisi,-1
332819,93014,1246.667,519.2926,1.114785722,229.1769,0.50118454,93928,344.1353,0.8973,0.9903,0.7539,0.7521,0.8,2.2659,0.6627,Ürgüp Sivrisi,-1
332823,80622,1123.28,454.5577,-0.036349508,226.9589,0.486748777,81477,320.3921,0.8664,0.9895,0.7411,0.8029,0.8,2.0028,0.7048,Ürgüp Sivrisi,-1
332827,74545,1164.653,503.7119,0.837725084,191.1775,0.253867001,75354,308.0806,0.9252,0.9893,0.7047,0.6906,0.7,2.6348,0.6116,Ürgüp Sivrisi,-1
332830,81665,1158.432,476.5435,0.354608522,218.6615,0.432745489,82439,322.4579,0.8885,0.9906,0.6625,0.7647,0.8,2.1794,0.6767,Ürgüp Sivrisi,-1
332832,78058,1123.263,459.2863,0.047735863,218.1736,0.429570012,78800,315.2563,0.88,0.9906,0.7145,0.7774,0.8,2.1051,0.6864,Ürgüp Sivrisi,-1
332834,85617,1237.638,537.7672,1.44330655,203.0267,0.330987034,86437,330.1681,0.926,0.9905,0.7202,0.7024,0.7,2.6488,0.614,Ürgüp Sivrisi,-1
332837,68421,1051.534,427.9692,-0.509154116,204.6612,0.34162511,69170,295.1547,0.8782,0.9892,0.7506,0.7776,0.8,2.0911,0.6897,Ürgüp Sivrisi,-1
332841,75450,1123.773,476.6759,0.356962898,201.7157,0.322454444,76068,309.945,0.906,0.9919,0.7657,0.7508,0.8,2.3631,0.6502,Ürgüp Sivrisi,-1
332843,108466,1355.941,576.8219,2.137788832,240.0133,0.571712805,109644,371.6224,0.9093,0.9893,0.7879,0.7413,0.7,2.4033,0.6443,Ürgüp Sivrisi,-1
332847,77930,1106.678,446.6846,-0.176351312,223.1415,0.461903386,78859,314.9977,0.8663,0.9882,0.6823,0.7996,0.8,2.0018,0.7052,Ürgüp Sivrisi,-1
332848,95146,1192.116,461.1654,0.081150577,263.7214,0.726016003,96444,348.057,0.8204,0.9865,0.6704,0.8413,0.8,1.7487,0.7547,Ürgüp Sivrisi,-1
332851,82337,1172.136,494.534,0.674520939,212.324,0.39149813,83014,323.7819,0.9031,0.9918,0.7607,0.7531,0.8,2.3291,0.6547,Ürgüp Sivrisi,-1
332852,76702,1060.639,407.71,-0.869409232,240.4951,0.574848581,77425,312.506,0.8075,0.9907,0.6606,0.8568,0.9,1.6953,0.7665,Ürgüp Sivrisi,-1
332855,97966,1238.779,497.9173,0.734683785,251.3542,0.645524588,98754,353.1773,0.8632,0.992,0.6282,0.8022,0.8,1.9809,0.7093,Ürgüp Sivrisi,-1
332858,74143,1192.175,448.3368,-0.1469714,212.2402,0.390952721,75809,307.2488,0.8809,0.978,0.6325,0.6555,0.7,2.1124,0.6853,Ürgüp Sivrisi,-1
332859,81992,1174.797,494.1882,0.668371821,212.9167,0.395355694,82907,323.1029,0.9024,0.989,0.6903,0.7465,0.7,2.321,0.6538,Ürgüp Sivrisi,-1
332861,58368,992.943,422.4393,-0.607488442,176.213,0.156471166,58799,272.6104,0.9088,0.9927,0.5808,0.7439,0.7,2.3973,0.6453,Ürgüp Sivrisi,-1
332863,85579,1206.655,511.7507,0.980673415,213.8361,0.401339571,86299,330.0948,0.9085,0.9917,0.5534,0.7386,0.7,2.3932,0.645,Ürgüp Sivrisi,-1
332866,79573,1142.268,466.8338,0.181947751,217.69,0.426422521,80552,318.3009,0.8846,0.9878,0.5904,0.7664,0.8,2.1445,0.6818,Ürgüp Sivrisi,-1
332868,66859,1125.2,485.9494,0.521867031,175.8005,0.153786426,67728,291.7662,0.9323,0.9872,0.495,0.6636,0.7,2.7642,0.6004,Ürgüp Sivrisi,-1
332872,74494,1116.285,468.2959,0.207947247,203.8414,0.336289475,75158,307.9752,0.9003,0.9912,0.7072,0.7512,0.8,2.2974,0.6577,Ürgüp Sivrisi,-1
332874,75714,1087.855,444.7661,-0.210466649,217.8407,0.427403346,76370,310.4868,0.8718,0.9914,0.6686,0.804,0.8,2.0417,0.6981,Ürgüp Sivrisi,-1
332876,74525,1153.205,478.0779,0.381893678,200.0458,0.311585968,76573,308.0392,0.9082,0.9733,0.5578,0.7042,0.7,2.3898,0.6443,Ürgüp Sivrisi,-1
332879,52143,884.106,328.2684,-2.282063372,204.2834,0.339166214,53205,257.6636,0.7828,0.98,0.7282,0.8383,0.8,1.6069,0.7849,Ürgüp Sivrisi,-1
332882,75699,1130.108,481.8891,0.449665569,200.2425,0.312866182,76317,310.4561,0.9096,0.9919,0.6388,0.7448,0.7,2.4065,0.6442,Ürgüp Sivrisi,-1
332884,87562,1174.512,477.7182,0.375497386,234.9386,0.538684328,88285,333.8973,0.8707,0.9918,0.6741,0.7976,0.8,2.0334,0.6989,Ürgüp Sivrisi,-1
332888,60455,1011.012,412.2161,-0.789280422,188.4316,0.235995423,61359,277.4413,0.8894,0.9853,0.7503,0.7432,0.7,2.1876,0.673,Ürgüp Sivrisi,-1
332891,81937,1167.517,492.3956,0.636495275,212.7214,0.394084592,82725,322.9945,0.9019,0.9905,0.5814,0.7554,0.8,2.3147,0.656,Ürgüp Sivrisi,-1
332893,71723,1109.773,472.3027,0.279197356,194.7114,0.276867244,72336,302.1929,0.9111,0.9915,0.7271,0.7318,0.7,2.4257,0.6398,Ürgüp Sivrisi,-1
332896,93323,1244.527,519.304,1.11498844,229.4401,0.502897566,94506,344.7064,0.8971,0.9875,0.7532,0.7572,0.8,2.2634,0.6638,Ürgüp Sivrisi,-1
332898,72866,1075.157,442.3627,-0.253204622,211.2796,0.384700695,73466,304.5913,0.8786,0.9918,0.7294,0.7921,0.8,2.0937,0.6886,Ürgüp Sivrisi,-1
332901,125949,1425.955,595.5913,2.47155188,269.7864,0.765489807,126962,400.4538,0.8915,0.992,0.6946,0.7784,0.8,2.2076,0.6724,Ürgüp Sivrisi,-1
332905,75382,1094.137,447.4592,-0.162577144,216.1576,0.416448959,75986,309.8053,0.8756,0.9921,0.6225,0.7913,0.8,2.0701,0.6924,Ürgüp Sivrisi,-1
332906,72677,1138.136,488.5854,0.568741166,189.9325,0.245763969,73376,304.196,0.9213,0.9905,0.5225,0.705,0.7,2.5724,0.6226,Ürgüp Sivrisi,-1
332909,98350,1269.539,526.2346,1.238230429,238.4702,0.561669602,99184,353.8688,0.8914,0.9916,0.5919,0.7668,0.8,2.2067,0.6725,Ürgüp Sivrisi,-1
332911,63720,1017.504,424.347,-0.573565153,191.7468,0.257572267,64566,284.8347,0.8921,0.9869,0.7346,0.7734,0.8,2.2131,0.6712,Ürgüp Sivrisi,-1
332912,74327,1105.649,459.1853,0.045939851,206.7791,0.355409376,74986,307.6298,0.8929,0.9912,0.5751,0.7641,0.8,2.2207,0.6699,Ürgüp Sivrisi,-1
332915,56718,973.293,408.9173,-0.847940664,177.0455,0.161889458,57147,268.7296,0.9014,0.9925,0.6937,0.7524,0.8,2.3097,0.6572,Ürgüp Sivrisi,-1
332918,76372,1130.995,484.2132,0.490993406,201.2015,0.319107794,76928,311.833,0.9096,0.9928,0.7454,0.7503,0.8,2.4066,0.644,Ürgüp Sivrisi,-1
332920,111027,1339.13,556.8954,1.783449887,254.2256,0.664212978,111852,375.984,0.8897,0.9926,0.7671,0.778,0.8,2.1906,0.6751,Ürgüp Sivrisi,-1
332921,77346,1118.705,453.5943,-0.053480973,218.0136,0.428528659,78335,313.8152,0.8769,0.9874,0.7359,0.7766,0.8,2.0806,0.6918,Ürgüp Sivrisi,-1
332924,58497,959.183,369.3241,-1.551998713,207.7206,0.36153709,59162,272.9115,0.8268,0.9888,0.6073,0.799,0.8,1.778,0.7389,Ürgüp Sivrisi,-1
332925,69535,1100.591,465.1015,0.151143477,190.6875,0.250677856,70307,297.5478,0.9121,0.989,0.592,0.7214,0.7,2.4391,0.6397,Ürgüp Sivrisi,-1
332929,76901,1128.564,468.7965,0.216849065,209.5557,0.373480763,77636,312.9112,0.8945,0.9905,0.5718,0.7587,0.8,2.2371,0.6675,Ürgüp Sivrisi,-1
332931,88112,1189.632,488.2974,0.563619864,230.5971,0.510427853,89314,334.9443,0.8815,0.9865,0.7295,0.7824,0.8,2.1175,0.6859,Ürgüp Sivrisi,-1
332932,67562,1017.263,383.6983,-1.296392417,228.6981,0.498068289,68465,293.2961,0.803,0.9868,0.6326,0.8204,0.8,1.6777,0.7644,Ürgüp Sivrisi,-1
332936,101656,1237.338,488.7574,0.571799721,265.6798,0.738762169,102295,359.7672,0.8394,0.9938,0.7195,0.8344,0.8,1.8396,0.7361,Ürgüp Sivrisi,-1
332938,65917,1018.453,418.8596,-0.671143731,201.2418,0.319370085,66539,289.7035,0.877,0.9907,0.7636,0.7986,0.8,2.0814,0.6916,Ürgüp Sivrisi,-1
332940,85774,1165.615,470.3927,0.245233168,232.8066,0.524808293,86582,330.4706,0.8689,0.9907,0.7416,0.7933,0.8,2.0205,0.7025,Ürgüp Sivrisi,-1
332943,84892,1273.557,557.7839,1.799249458,195.4108,0.281419261,86259,328.7672,0.9366,0.9842,0.6139,0.6577,0.7,2.8544,0.5894,Ürgüp Sivrisi,-1
332944,68462,1024.088,410.4505,-0.820676846,213.526,0.399321298,68977,295.2432,0.854,0.9925,0.7246,0.8203,0.8,1.9223,0.7193,Ürgüp Sivrisi,-1
332947,91338,1229.229,518.6496,1.103351705,224.3548,0.469800099,92016,341.0208,0.9016,0.9926,0.7284,0.7596,0.8,2.3117,0.6575,Ürgüp Sivrisi,-1
332950,72243,1081.761,439.2749,-0.308112799,210.454,0.379327312,72987,303.2864,0.8778,0.9898,0.7484,0.7758,0.8,2.0873,0.6904,Ürgüp Sivrisi,-1
332953,73613,1086.947,447.9943,-0.153061837,209.9353,0.375951374,74220,306.1486,0.8834,0.9918,0.7485,0.783,0.8,2.134,0.6834,Ürgüp Sivrisi,-1
332955,76816,1201.859,523.3349,1.186667102,190.9331,0.252276334,78087,312.7382,0.9311,0.9837,0.761,0.6683,0.7,2.7409,0.5976,Ürgüp Sivrisi,-1
332956,98464,1397.232,610.3292,2.733625598,206.2386,0.351891553,99519,354.0738,0.9412,0.9894,0.5594,0.6338,0.6,2.9593,0.5801,Ürgüp Sivrisi,-1
332958,80687,1193.75,504.9143,0.859106519,205.8183,0.349156048,81468,320.5213,0.9131,0.9904,0.682,0.7115,0.7,2.4532,0.6348,Ürgüp Sivrisi,-1
332962,104650,1337.576,561.8034,1.870725401,237.6869,0.556571526,105836,365.0267,0.9061,0.9888,0.6268,0.735,0.7,2.3636,0.6497,Ürgüp Sivrisi,-1
332964,72356,1056.731,416.6535,-0.710373257,222.7646,0.459450348,73449,303.5235,0.8451,0.9851,0.7225,0.8142,0.8,1.8704,0.7285,Ürgüp Sivrisi,-1
332965,86870,1223.99,509.7596,0.945267083,217.9309,0.427990409,87691,332.5753,0.904,0.9906,0.5805,0.7287,0.7,2.3391,0.6524,Ürgüp Sivrisi,-1
332968,90217,1220.467,511.863,0.982670367,224.7298,0.472240771,90865,338.9216,0.8985,0.9929,0.6709,0.7611,0.8,2.2777,0.6621,Ürgüp Sivrisi,-1
332971,50731,960.182,422.6272,-0.604147148,154.002,0.011911782,51230,254.151,0.9312,0.9903,0.7071,0.6915,0.7,2.7443,0.6014,Ürgüp Sivrisi,-1
332972,85325,1218.305,520.3233,1.133113936,209.3823,0.372352196,86287,329.6046,0.9155,0.9889,0.6995,0.7224,0.7,2.485,0.6335,Ürgüp Sivrisi,-1
332974,95801,1281.503,540.3674,1.489544079,227.876,0.492717685,96934,349.2529,0.9067,0.9883,0.7503,0.7331,0.7,2.3713,0.6463,Ürgüp Sivrisi,-1
332976,70222,1093.266,454.4814,-0.037706297,200.0419,0.311560585,70999,299.0141,0.8979,0.9891,0.5418,0.7383,0.7,2.2719,0.6579,Ürgüp Sivrisi,-1
332978,60553,971.568,364.0242,-1.64624311,217.2455,0.423529511,61707,277.6661,0.8024,0.9813,0.6819,0.8061,0.8,1.6756,0.7628,Ürgüp Sivrisi,-1
332980,73120,1129.323,483.1775,0.472576281,193.1832,0.266921017,73754,305.1217,0.9166,0.9914,0.6275,0.7205,0.7,2.5011,0.6315,Ürgüp Sivrisi,-1
332984,97132,1310.223,563.9474,1.908850646,220.6852,0.445916658,98229,351.6707,0.9203,0.9888,0.6676,0.711,0.7,2.5554,0.6236,Ürgüp Sivrisi,-1
332986,79793,1235.869,544.3086,1.559627669,187.7568,0.231603515,80640,318.7407,0.9386,0.9895,0.5424,0.6565,0.7,2.899,0.5856,Ürgüp Sivrisi,-1
332987,69949,1070.188,448.7094,-0.140345716,199.2429,0.306360327,70727,298.4323,0.896,0.989,0.7161,0.7675,0.8,2.2521,0.6651,Ürgüp Sivrisi,-1
332988,69655,1082.498,455.8138,-0.014013164,195.0643,0.27916408,70513,297.8045,0.9038,0.9878,0.7149,0.747,0.7,2.3367,0.6533,Ürgüp Sivrisi,-1
332991,92115,1170.353,466.4165,0.174527198,251.8191,0.648550371,92719,342.4682,0.8417,0.9935,0.6931,0.8451,0.8,1.8522,0.7343,Ürgüp Sivrisi,-1
332992,100401,1365.713,593.4557,2.433576006,217.317,0.423994866,101603,357.5395,0.9305,0.9882,0.6226,0.6764,0.7,2.7308,0.6025,Ürgüp Sivrisi,-1
332993,89388,1196.951,494.6785,0.677090481,231.3656,0.515429604,90135,337.3608,0.8839,0.9917,0.7454,0.784,0.8,2.1381,0.682,Ürgüp Sivrisi,-1
332994,72624,1030.932,400.3075,-1.001042687,233.6543,0.530325514,73123,304.0851,0.812,0.9932,0.7435,0.8587,0.9,1.7132,0.7596,Ürgüp Sivrisi,-1
332996,69490,1108.621,476.6936,0.357277644,186.0554,0.220530023,70219,297.4515,0.9207,0.9896,0.5233,0.7105,0.7,2.5621,0.624,Ürgüp Sivrisi,-1
332998,73031,1090.309,457.0433,0.00785017,203.9508,0.337001501,73588,304.936,0.8949,0.9924,0.7044,0.772,0.8,2.2409,0.6672,Ürgüp Sivrisi,-1
333002,99963,1320.999,567.5198,1.972376125,225.2352,0.475530147,101049,356.7588,0.9179,0.9893,0.613,0.7199,0.7,2.5197,0.6286,Ürgüp Sivrisi,-1
333005,61860,987.516,404.3081,-0.929902828,195.7133,0.283388069,62401,280.6467,0.875,0.9913,0.6033,0.7971,0.8,2.0658,0.6941,Ürgüp Sivrisi,-1
333006,91710,1219.412,498.7607,0.749681375,236.0738,0.546072731,92599,341.7145,0.8809,0.9904,0.7386,0.775,0.8,2.1127,0.6851,Ürgüp Sivrisi,-1
333010,73528,1120.983,470.4879,0.246926043,200.6111,0.3152652,74343,305.9718,0.9045,0.989,0.673,0.7353,0.7,2.3453,0.6503,Ürgüp Sivrisi,-1
333013,73065,1067.891,429.743,-0.477611878,217.8144,0.427232174,74045,305.007,0.862,0.9868,0.697,0.8051,0.8,1.973,0.7097,Ürgüp Sivrisi,-1
333015,100776,1255.205,508.0023,0.914018252,253.535,0.659718236,101767,358.2066,0.8666,0.9903,0.674,0.8038,0.8,2.0037,0.7051,Ürgüp Sivrisi,-1
333017,82301,1206.503,518.8682,1.107238915,203.2152,0.332213878,83011,323.7111,0.9201,0.9914,0.5431,0.7105,0.7,2.5533,0.6239,Ürgüp Sivrisi,-1
333019,80251,1143.501,474.8035,0.323667325,216.4293,0.418217307,81135,319.6541,0.8901,0.9891,0.6204,0.7712,0.8,2.1938,0.6732,Ürgüp Sivrisi,-1
333020,73958,1101.126,454.4932,-0.037496466,208.013,0.363440163,74727,306.8652,0.8891,0.9897,0.689,0.7665,0.8,2.1849,0.6752,Ürgüp Sivrisi,-1
333022,94555,1271.262,533.2778,1.363474705,226.8304,0.48591244,95804,346.9743,0.905,0.987,0.5474,0.7352,0.7,2.351,0.6506,Ürgüp Sivrisi,-1
333024,96357,1250.211,512.6364,0.996423196,240.1253,0.572441753,97308,350.265,0.8835,0.9902,0.7325,0.7747,0.8,2.1349,0.6833,Ürgüp Sivrisi,-1
333027,97110,1253.943,517.845,1.089044069,239.2632,0.56683081,98045,351.6309,0.8869,0.9905,0.5879,0.7761,0.8,2.1643,0.679,Ürgüp Sivrisi,-1
333028,64286,1028.115,428.4965,-0.499777511,191.4254,0.255480448,64847,286.097,0.8947,0.9913,0.7221,0.7643,0.8,2.2385,0.6677,Ürgüp Sivrisi,-1
333030,80283,1140.197,471.151,0.258717484,217.973,0.428264415,80940,319.7178,0.8865,0.9919,0.6921,0.776,0.8,2.1615,0.6786,Ürgüp Sivrisi,-1
333034,79317,1093.844,439.3614,-0.306574631,230.4352,0.509374134,79905,317.7885,0.8514,0.9926,0.6591,0.833,0.8,1.9067,0.7233,Ürgüp Sivrisi,-1
333038,91329,1237.633,509.1276,0.934028671,229.5984,0.503927855,92246,341.004,0.8925,0.9901,0.5864,0.7493,0.7,2.2175,0.6698,Ürgüp Sivrisi,-1
333039,82647,1167.309,491.9053,0.627776615,214.489,0.405588944,83428,324.3909,0.8999,0.9906,0.7433,0.7622,0.8,2.2934,0.6595,Ürgüp Sivrisi,-1
333042,74478,1108.664,464.0992,0.133320281,204.6784,0.341737056,75065,307.9421,0.8975,0.9922,0.6437,0.7614,0.8,2.2675,0.6635,Ürgüp Sivrisi,-1
333043,107620,1391.943,593.7296,2.438446578,232.6062,0.523503998,108931,370.1703,0.9201,0.988,0.7231,0.698,0.7,2.5525,0.6235,Ürgüp Sivrisi,-1
333047,74928,1063.246,416.7433,-0.708776406,231.4828,0.516192395,75550,308.871,0.8315,0.9918,0.7518,0.8329,0.8,1.8003,0.7412,Ürgüp Sivrisi,-1
333051,101189,1307.9,538.2711,1.452267049,241.2051,0.579469587,102562,358.9399,0.894,0.9866,0.6451,0.7434,0.7,2.2316,0.6668,Ürgüp Sivrisi,-1
333053,76894,1163.696,495.5782,0.693089214,198.6129,0.302259997,77536,312.8969,0.9162,0.9917,0.5568,0.7135,0.7,2.4952,0.6314,Ürgüp Sivrisi,-1
333055,99873,1361.049,597.0859,2.498129302,213.8179,0.401221117,100795,356.5982,0.9337,0.9909,0.7824,0.6775,0.7,2.7925,0.5972,Ürgüp Sivrisi,-1
333057,102794,1304.159,539.3526,1.471498604,243.5878,0.594977292,103596,361.7753,0.8922,0.9923,0.7039,0.7595,0.8,2.2142,0.6708,Ürgüp Sivrisi,-1
333059,71556,1095.265,457.3556,0.013403581,200.7108,0.315914094,72376,301.8409,0.8986,0.9887,0.7329,0.7496,0.7,2.2787,0.66,Ürgüp Sivrisi,-1
333061,83141,1224.737,528.8171,1.284153212,202.0976,0.324940025,83949,325.3589,0.9241,0.9904,0.6369,0.6965,0.7,2.6166,0.6153,Ürgüp Sivrisi,-1
333062,85765,1240.556,535.4421,1.401960931,204.9303,0.343376536,86648,330.4533,0.9239,0.9898,0.7569,0.7003,0.7,2.6128,0.6172,Ürgüp Sivrisi,-1
333066,96442,1227.022,493.2531,0.651743595,249.7571,0.635129928,97371,350.4194,0.8623,0.9905,0.7293,0.805,0.8,1.9749,0.7104,Ürgüp Sivrisi,-1
333067,94961,1276.156,540.4469,1.490957772,224.2278,0.468973525,95861,347.7184,0.9099,0.9906,0.6652,0.7327,0.7,2.4103,0.6434,Ürgüp Sivrisi,-1
333070,92369,1221.899,499.5711,0.764092148,235.9968,0.545571579,93072,342.94,0.8814,0.9924,0.5983,0.7774,0.8,2.1169,0.6865,Ürgüp Sivrisi,-1
333073,96666,1267.886,515.7153,1.05117311,238.8048,0.563847332,97560,350.8261,0.8863,0.9908,0.625,0.7557,0.8,2.1596,0.6803,Ürgüp Sivrisi,-1
333077,72499,1091.719,449.2172,-0.131315866,206.251,0.351972258,73438,303.8233,0.8884,0.9872,0.7375,0.7644,0.8,2.178,0.6763,Ürgüp Sivrisi,-1
333079,82850,1130.494,453.027,-0.06356887,233.3722,0.528489478,83496,324.789,0.8571,0.9923,0.7198,0.8146,0.8,1.9412,0.7169,Ürgüp Sivrisi,-1
333082,85133,1240.763,531.5886,1.333436848,204.8944,0.343142883,86272,329.2335,0.9227,0.9868,0.5787,0.6949,0.7,2.5945,0.6193,Ürgüp Sivrisi,-1
333084,93099,1318.933,567.3827,1.969938172,209.6766,0.374267636,93996,344.2925,0.9292,0.9905,0.497,0.6725,0.7,2.706,0.6068,Ürgüp Sivrisi,-1
333086,83734,1169.568,484.2532,0.491704698,220.4503,0.444387821,84419,326.5171,0.8904,0.9919,0.6205,0.7692,0.8,2.1967,0.6743,Ürgüp Sivrisi,-1
333089,75492,1119.805,468.6488,0.21422262,205.5371,0.347325869,76193,310.0313,0.8987,0.9908,0.6286,0.7565,0.8,2.2801,0.6615,Ürgüp Sivrisi,-1
333090,82298,1127.572,459.3747,0.049307818,228.9825,0.499919295,82840,323.7052,0.8669,0.9935,0.6362,0.8134,0.8,2.0062,0.7047,Ürgüp Sivrisi,-1
333091,130071,1491.946,621.7082,2.935970358,267.3021,0.749320842,131713,406.954,0.9029,0.9875,0.5943,0.7343,0.7,2.3259,0.6546,Ürgüp Sivrisi,-1
333092,87159,1198.096,496.9859,0.718121354,224.3644,0.46986258,88010,333.128,0.8923,0.9903,0.626,0.763,0.8,2.2151,0.6703,Ürgüp Sivrisi,-1
333094,99415,1273.363,521.1825,1.148392486,244.219,0.599085431,100630,355.7796,0.8834,0.9879,0.6256,0.7705,0.8,2.1341,0.6826,Ürgüp Sivrisi,-1
333097,86036,1211.072,501.7878,0.803510166,220.4258,0.444228364,87340,330.975,0.8983,0.9851,0.5978,0.7371,0.7,2.2764,0.6596,Ürgüp Sivrisi,-1
333100,67481,1076.021,454.9478,-0.029412634,190.5834,0.250000325,68105,293.1202,0.908,0.9908,0.6041,0.7324,0.7,2.3871,0.6443,Ürgüp Sivrisi,-1
333101,90221,1203.872,496.4069,0.707825404,231.9848,0.519459642,90947,338.9291,0.8841,0.992,0.749,0.7823,0.8,2.1398,0.6828,Ürgüp Sivrisi,-1
333103,117001,1377.335,567.3528,1.969406481,263.6217,0.72536711,117934,385.9667,0.8855,0.9921,0.6937,0.775,0.8,2.1521,0.6803,Ürgüp Sivrisi,-1
333106,80881,1184.418,492.1942,0.63291392,211.2539,0.384533428,81867,320.9064,0.9032,0.988,0.5862,0.7245,0.7,2.3299,0.652,Ürgüp Sivrisi,-1
333109,88358,1319.888,581.4884,2.220769921,193.9067,0.271629887,89445,335.4115,0.9428,0.9878,0.7375,0.6374,0.6,2.9988,0.5768,Ürgüp Sivrisi,-1
333110,108795,1292.529,517.204,1.077645616,268.9166,0.759828749,109637,372.1856,0.8542,0.9923,0.7385,0.8183,0.8,1.9233,0.7196,Ürgüp Sivrisi,-1
333113,88604,1243.77,528.7804,1.283500601,214.4824,0.405545988,89392,335.8781,0.914,0.9912,0.6249,0.7198,0.7,2.4654,0.6352,Ürgüp Sivrisi,-1
333115,74336,1099.841,449.0647,-0.134027666,211.5007,0.386139716,75287,307.6484,0.8821,0.9874,0.7426,0.7722,0.8,2.1232,0.6851,Ürgüp Sivrisi,-1
333119,72007,1125.731,480.4302,0.423722976,191.8408,0.258184062,73086,302.7906,0.9168,0.9852,0.6388,0.714,0.7,2.5043,0.6302,Ürgüp Sivrisi,-1
333121,70505,1064.274,444.6687,-0.212198645,202.2625,0.326013269,70982,299.616,0.8906,0.9933,0.5989,0.7822,0.8,2.1985,0.6738,Ürgüp Sivrisi,-1
333124,99050,1317.454,555.2837,1.754790158,227.7509,0.491903477,100015,355.1259,0.912,0.9904,0.6905,0.7171,0.7,2.4381,0.6395,Ürgüp Sivrisi,-1
